No,SMILES,Skeletons,FunctionalGroups1,FunctionalGroups2,LUMOs,Chemical_Hardness
10940,COC1C(=O)OCC1C=CC(=O)OC,*C1COC(=O)C1*,*OC,*C=CC(=O)OC,-0.0284,0.15003
10941,N#CC1OC(=O)C(c2cccs2)OC1=O,*C1OC(=O)C(*)OC1=O,*C#N,*c1cccs1,-0.02841,0.14139
10942,COC(=O)C(=O)OCOC(C)=O,*COC(*)=O,*C(=O)OC,*OC(C)=O,-0.02841,0.16519
10943,COC(=O)C=CC1CCOS(=O)C1Br,*C1CCOS(=O)C1*,*Br,*C=CC(=O)OC,-0.02846,0.14909
10944,COC(=O)C=CC1CC(F)OC1=O,*C1CC(*)C(=O)O1,*C=CC(=O)OC,*F,-0.02848,0.15943
10945,C[Si](C)(C)C1CC(Br)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*Br,*[Si](C)(C)C,-0.0285,0.16358
10946,C1OS(=O)(=O)CCC1C=CC(=O)OC,*C1CCS(=O)(=O)OC1*,*,*C=CC(=O)OC,-0.02852,0.1613
10947,O=C=NC1COS(=O)(=O)CC1N=C=O,*C1COS(=O)(=O)CC1*,*N=C=O,*N=C=O,-0.02852,0.17192
10948,COC(=O)C1S(=O)(=O)OC(Br)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(=O)OC,*Br,-0.02852,0.17825
10949,CC(=O)OC1OS(=O)OC1C#N,*C1OS(=O)OC1*,*OC(C)=O,*C#N,-0.02853,0.18058
10950,C1OC(=O)C(C#N)OC1=O,*C1OC(=O)C(*)OC1=O,*,*C#N,-0.02854,0.18252
10951,COC(=O)C1CC(=O)OC1C=CC(=O)OC,*C1CC(=O)OC1*,*C(=O)OC,*C=CC(=O)OC,-0.02857,0.16182
10952,FC(F)(F)C#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C#C*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(F)(F)F,-0.02858,0.1983
10953,COC(=O)C=CCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*C=CC(=O)OC,-0.0286,0.16103
10954,COC(=O)C=CC1COS(=O)(=O)C(OC(=O)OC)C1,*C1COS(=O)(=O)C(*)C1,*C=CC(=O)OC,*OC(=O)OC,-0.0286,0.16202
10955,N#CC=CF,*C=C*,*C#N,*F,-0.0286,0.16345
10956,CC(=O)OC1CC(F)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*OC(C)=O,*F,-0.0286,0.17398
10957,O=C=NC1C(=O)OC(=O)CC1C(F)(F)F,*C1CC(=O)OC(=O)C1*,*N=C=O,*C(F)(F)F,-0.02861,0.17458
10958,CCCC1OC(=O)CC1C=CC(=O)OC,*C1CC(=O)OC1*,*C=CC(=O)OC,*CCC,-0.02862,0.15567
10959,COC(=O)C=CC1CC(=O)OC1OC(=O)OC,*C1CC(=O)OC1*,*C=CC(=O)OC,*OC(=O)OC,-0.02862,0.16039
10960,COC(=O)C=CC1CCOS(=O)(=O)C1c1ccccc1,*C1CCOS(=O)(=O)C1*,*C=CC(=O)OC,*c1ccccc1,-0.02863,0.14371
10961,COC(=O)C1C(=O)OC(=O)CC1C#N,*C1CC(=O)OC(=O)C1*,*C(=O)OC,*C#N,-0.02864,0.17785
10962,COC(=O)C1S(=O)(=O)OC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C(=O)OC,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.02864,0.19387
10963,C=CCC1C(=O)OCC1C=CC(=O)OC,*C1COC(=O)C1*,*CC=C,*C=CC(=O)OC,-0.02869,0.14763
10964,O=C1OC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OC1Cl,*C1OC(=O)C(*)OC1=O,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*Cl,-0.02869,0.18083
10965,N#CC1CC(Br)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*C#N,*Br,-0.02872,0.17316
10966,COC(=O)C=CC1CCOS(=O)C1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1CCOS(=O)C1*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C=CC(=O)OC,-0.02874,0.15497
10967,N#CC1COS(=O)(=O)CC1Br,*C1COS(=O)(=O)CC1*,*C#N,*Br,-0.02874,0.17265
10968,CC(=O)NC1CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*NC(C)=O,-0.02875,0.16296
10969,N#CC1CC(C(F)(F)F)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*C#N,*C(F)(F)F,-0.02875,0.19114
10970,COC(=O)C=CC1OC(=O)CC1Cl,*C1CC(=O)OC1*,*Cl,*C=CC(=O)OC,-0.02877,0.16194
10971,CCCC1OS(=O)(=O)C(c2cccs2)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*c1cccs1,*CCC,-0.0288,0.14393
10972,COC(=O)C1C(=O)OC(=O)CC1Br,*C1CC(=O)OC(=O)C1*,*C(=O)OC,*Br,-0.0288,0.16955
10973,COC(=O)C=CC1C(=O)OCC1Br,*C1COC(=O)C1*,*C=CC(=O)OC,*Br,-0.02885,0.1579
10974,CC(=O)NC1C(=O)OC(=O)C1F,*C1C(=O)OC(=O)C1*,*F,*NC(C)=O,-0.02885,0.16558
10975,COC(=O)COC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*C(=O)OC,-0.02886,0.13931
10976,COCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*OC,-0.02888,0.13948
10977,COC(=O)OC1CC(F)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*OC(=O)OC,*F,-0.02891,0.17683
10978,C=CC=Cc1ccccc1,*C=C*,*C=C,*c1ccccc1,-0.02892,0.11763
10979,COC(=O)C=CC1OCC2(COC(C#N)OC2)CO1,*C1OCC2(CO1)COC(*)OC2,*C#N,*C=CC(=O)OC,-0.02892,0.15999
10980,COC(=O)C=CC1COS(=O)C(F)C1,*C1COS(=O)C(*)C1,*F,*C=CC(=O)OC,-0.02895,0.14889
10981,C1OC(=O)C(Cl)OC1=O,*C1OC(=O)C(*)OC1=O,*,*Cl,-0.02896,0.17591
10982,BrC=Cc1cccs1,*C=C*,*Br,*c1cccs1,-0.02898,0.12196
10983,COCOC1CS(=O)OCC1C=CC(=O)OC,*C1COS(=O)CC1*,*OCOC,*C=CC(=O)OC,-0.02898,0.14048
10984,COC(=O)C=CC1CC(Cl)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*C=CC(=O)OC,*Cl,-0.029,0.16252
10985,COC(=O)C1OC(=O)C(Cl)OC1=O,*C1OC(=O)C(*)OC1=O,*C(=O)OC,*Cl,-0.029,0.17315
10986,COC(=O)C1C(=O)OC(=O)CC1N=C=O,*C1CC(=O)OC(=O)C1*,*C(=O)OC,*N=C=O,-0.02901,0.17255
10987,COC(=O)C=CC1CC(C(F)(F)F)C(=O)O1,*C1CC(*)C(=O)O1,*C(F)(F)F,*C=CC(=O)OC,-0.02903,0.16272
10988,O=C(c1cccs1)OCc1cccs1,*COC(*)=O,*c1cccs1,*c1cccs1,-0.02905,0.135
10989,COCOC#CC=CC(=O)OC,*C#C*,*OCOC,*C=CC(=O)OC,-0.02907,0.13084
10990,COC(=O)C=CC1CCOS(=O)C1NC(C)=O,*C1CCOS(=O)C1*,*NC(C)=O,*C=CC(=O)OC,-0.02907,0.14684
10991,C=CCC1OC(=O)CC1C=CC(=O)OC,*C1CC(=O)OC1*,*C=CC(=O)OC,*CC=C,-0.02907,0.15176
10992,O=S1(=O)OC(C(F)(F)F)OS(=O)(=O)C1Cl,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*Cl,*C(F)(F)F,-0.0291,0.19497
10993,C#CC=CC=C,*C=C*,*C=C,*C#C,-0.02912,0.12641
10994,COC(=O)C=CC1CS(=O)OCC1OC(C)=O,*C1COS(=O)CC1*,*C=CC(=O)OC,*OC(C)=O,-0.02912,0.14631
10995,C=CCC1OS(=O)(=O)C(C#N)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C#N,*CC=C,-0.02912,0.16244
10996,O=C1CC(C(F)(F)F)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O1,*C1CC(=O)OC(=O)C1*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(F)(F)F,-0.02912,0.18252
10997,COC1CCS(=O)(=O)OC1C=CC(=O)OC,*C1CCS(=O)(=O)OC1*,*C=CC(=O)OC,*OC,-0.02913,0.16022
10998,COC(=O)C1C(=O)OCC1C=CC(=O)OC,*C1COC(=O)C1*,*C(=O)OC,*C=CC(=O)OC,-0.02914,0.1596
10999,C#CC1OC(=O)C(C#N)OC1=O,*C1OC(=O)C(*)OC1=O,*C#N,*C#C,-0.02914,0.17769
11000,CC(=O)OC1OS(=O)(=O)C(c2ccccc2)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*c1ccccc1,*OC(C)=O,-0.02915,0.15294
11001,CC1OS(=O)(=O)CCC1C=CC(=O)OC,*C1CCS(=O)(=O)OC1*,*C,*C=CC(=O)OC,-0.02915,0.16042
11002,N#CC1CCS(=O)(=O)OC1C#N,*C1CCS(=O)(=O)OC1*,*C#N,*C#N,-0.02916,0.19257
11003,O=S1(=O)OC(c2cccs2)OS(=O)(=O)C1Cl,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*Cl,*c1cccs1,-0.02918,0.14856
11004,COC(=O)C=CC1CCOS(=O)C1C(F)(F)F,*C1CCOS(=O)C1*,*C(F)(F)F,*C=CC(=O)OC,-0.02918,0.15232
11005,O=S1OC(Br)C(Br)O1,*C1OS(=O)OC1*,*Br,*Br,-0.02918,0.16565
11006,N#CC1COS(=O)(=O)C(C#N)C1,*C1COS(=O)(=O)C(*)C1,*C#N,*C#N,-0.02918,0.18866
11007,COC(=O)C=CC1COS(=O)C(Cl)C1,*C1COS(=O)C(*)C1,*Cl,*C=CC(=O)OC,-0.0292,0.14966
11008,CCCC1CS(=O)(=O)OCC1C=CC(=O)OC,*C1COS(=O)(=O)CC1*,*C=CC(=O)OC,*CCC,-0.02921,0.15991
11009,C=CC1C(=O)OCC1C=CC(=O)OC,*C1COC(=O)C1*,*C=C,*C=CC(=O)OC,-0.02922,0.15258
11010,COC(=O)C=CC1COC(=O)C1OC(C)=O,*C1COC(=O)C1*,*OC(C)=O,*C=CC(=O)OC,-0.02923,0.16192
11011,O=C1CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(C(F)(F)F)C(=O)O1,*C1CC(=O)OC(=O)C1*,*C(F)(F)F,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.02923,0.18214
11012,C=C(C=CC(=O)OC)[Si](C)(C)C,*C(*)=C,*[Si](C)(C)C,*C=CC(=O)OC,-0.02924,0.13914
11013,C#CC1OS(=O)OC1C#N,*C1OS(=O)OC1*,*C#N,*C#C,-0.02924,0.17179
11014,C=CCC1C(=O)OC(=O)CC1C#N,*C1CC(=O)OC(=O)C1*,*CC=C,*C#N,-0.02926,0.15941
11015,CCCC1C(=O)OCC1C=CC(=O)OC,*C1COC(=O)C1*,*CCC,*C=CC(=O)OC,-0.02928,0.15474
11016,COC1C(=O)OC(=O)C1C#N,*C1C(=O)OC(=O)C1*,*OC,*C#N,-0.02928,0.17144
11017,C=CCC1CS(=O)(=O)OCC1C=CC(=O)OC,*C1COS(=O)(=O)CC1*,*C=CC(=O)OC,*CC=C,-0.02929,0.15352
11018,CC(=O)OC1CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*OC(C)=O,-0.02929,0.17677
11019,CC(=O)NC1CC(F)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*F,*NC(C)=O,-0.02931,0.16083
11020,COCOC(=O)CCCC(=O)OCC=CC(=O)OC,*COC(=O)CCCC(=O)OC*,*OC,*C=CC(=O)OC,-0.02934,0.15914
11021,C#CC1OS(=O)OC1Br,*C1OS(=O)OC1*,*Br,*C#C,-0.02934,0.1665
11022,O=C1OC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OC1C(F)(F)F,*C1OC(=O)C(*)OC1=O,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(F)(F)F,-0.02934,0.18804
11023,C1OS(=O)(=O)C(c2ccccc2)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*c1ccccc1,*,-0.02939,0.15262
11024,N#CC1CC(N=C=O)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*C#N,*N=C=O,-0.02939,0.17774
11025,COC(=O)C=CC1CC(N=C=O)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*C=CC(=O)OC,*N=C=O,-0.02941,0.16225
11026,COCOC1OS(=O)(=O)C(C#N)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C#N,*OCOC,-0.02941,0.18342
11027,COC(=O)C=CC1CC(Cl)OC1=O,*C1CC(*)C(=O)O1,*C=CC(=O)OC,*Cl,-0.02943,0.15941
11028,C=C(C#N)OC(C)=O,*C(*)=C,*OC(C)=O,*C#N,-0.02943,0.16058
11029,COC(=O)C=CCl,*C=C*,*C(=O)OC,*Cl,-0.02944,0.15423
11030,CC1OC(=O)OC1C=CC(=O)OC,*C1OC(=O)OC1*,*C,*C=CC(=O)OC,-0.02944,0.16319
11031,CCCCOC(=O)C=CC(=O)OC,*COC(*)=O,*C=CC(=O)OC,*CCC,-0.02946,0.15873
11032,C=CCC1OS(=O)(=O)C(c2cccs2)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*c1cccs1,*CC=C,-0.02948,0.14396
11033,O=C=NC1CC(=O)OC(=O)C1N=C=O,*C1CC(=O)OC(=O)C1*,*N=C=O,*N=C=O,-0.02949,0.17173
11034,COC(=O)C=CC1CCC(C(F)(F)F)S(=O)(=O)O1,*C1CCC(*)S(=O)(=O)O1,*C=CC(=O)OC,*C(F)(F)F,-0.02951,0.16286
11035,COC(=O)C1C(=O)OC(=O)C1Cl,*C1C(=O)OC(=O)C1*,*C(=O)OC,*Cl,-0.02951,0.17571
11036,COC(=O)C=CC(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(*)C,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C=CC(=O)OC,-0.02952,0.16294
11037,CC1OC(=O)CC1C=CC(=O)OC,*C1CC(=O)OC1*,*C=CC(=O)OC,*C,-0.02953,0.15594
11038,O=S1(=O)OCCC(Br)C1Br,*C1CCOS(=O)(=O)C1*,*Br,*Br,-0.02953,0.16202
11039,COC(=O)OC1CC(=O)OC(=O)C1Cl,*C1CC(=O)OC(=O)C1*,*Cl,*OC(=O)OC,-0.02953,0.17396
11040,COC(=O)C=CC1CCOS(=O)(=O)C1c1cccs1,*C1CCOS(=O)(=O)C1*,*C=CC(=O)OC,*c1cccs1,-0.02954,0.13593
11041,CC(=O)NC1CC(=O)OC(=O)C1F,*C1CC(=O)OC(=O)C1*,*F,*NC(C)=O,-0.02956,0.1617
11042,C[Si](C)(C)C1C(=O)OC(=O)CC1C#N,*C1CC(=O)OC(=O)C1*,*[Si](C)(C)C,*C#N,-0.02957,0.17127
11043,N#CC1CC(F)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*F,*C#N,-0.02957,0.18694
11044,COC(=O)OC1OS(=O)(=O)C(c2ccccc2)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*c1ccccc1,*OC(=O)OC,-0.02958,0.153
11045,CC(=O)OC1CC(=O)OC(=O)C1Cl,*C1CC(=O)OC(=O)C1*,*Cl,*OC(C)=O,-0.0296,0.1741
11046,COC(=O)C1OC(=O)C(Br)OC1=O,*C1OC(=O)C(*)OC1=O,*C(=O)OC,*Br,-0.02964,0.16525
11047,C#CC(=C)c1cccs1,*C(*)=C,*c1cccs1,*C#C,-0.02966,0.12356
11048,COC(=O)C=CC1CC(=O)OC1c1ccccc1,*C1CC(=O)OC1*,*C=CC(=O)OC,*c1ccccc1,-0.02966,0.14188
11049,COC1COS(=O)(=O)CC1C=CC(=O)OC,*C1COS(=O)(=O)CC1*,*OC,*C=CC(=O)OC,-0.02966,0.16104
11050,COC(=O)C1OS(=O)(=O)C(c2ccccc2)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*c1ccccc1,*C(=O)OC,-0.02967,0.15217
11051,COC(=O)C=CCOC(=O)Cl,*COC(*)=O,*Cl,*C=CC(=O)OC,-0.02967,0.1621
11052,COC(=O)C=CC1COS(=O)(=O)CC1c1ccccc1,*C1COS(=O)(=O)CC1*,*C=CC(=O)OC,*c1ccccc1,-0.02969,0.14577
11053,C#CC1OC(=O)CC1C=CC(=O)OC,*C1CC(=O)OC1*,*C=CC(=O)OC,*C#C,-0.02969,0.15815
11054,CC1OS(=O)(=O)C(c2cccs2)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*c1cccs1,*C,-0.0297,0.14396
11055,COC(=O)C=CC1COS(=O)C(N=C=O)C1,*C1COS(=O)C(*)C1,*N=C=O,*C=CC(=O)OC,-0.0297,0.1471
11056,COC(=O)C=CC1CCS(=O)(=O)OC1[Si](C)(C)C,*C1CCS(=O)(=O)OC1*,*[Si](C)(C)C,*C=CC(=O)OC,-0.02971,0.15486
11057,CC(=O)NC1CCS(=O)(=O)OC1C(F)(F)F,*C1CCS(=O)(=O)OC1*,*C(F)(F)F,*NC(C)=O,-0.02972,0.16232
11058,O=C=NC1OC(=O)C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC1=O,*C1OC(=O)C(*)OC1=O,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*N=C=O,-0.02973,0.17476
11059,COC(=O)C=CC1COC(=O)C1c1ccccc1,*C1COC(=O)C1*,*c1ccccc1,*C=CC(=O)OC,-0.02975,0.1402
11060,CC1C(=O)OCC1C=CC(=O)OC,*C1COC(=O)C1*,*C,*C=CC(=O)OC,-0.02976,0.15552
11061,COC(=O)C=CC1CC(Br)CS(=O)(=O)O1,*C1CC(*)OS(=O)(=O)C1,*C=CC(=O)OC,*Br,-0.02976,0.16109
11062,COC(=O)OC1CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*OC(=O)OC,-0.02976,0.17957
11063,O=S1OC(C(F)(F)F)C(C(F)(F)F)O1,*C1OS(=O)OC1*,*C(F)(F)F,*C(F)(F)F,-0.02976,0.18304
11064,C#CC1OS(=O)(=O)CCC1C=CC(=O)OC,*C1CCS(=O)(=O)OC1*,*C#C,*C=CC(=O)OC,-0.02977,0.16088
11065,N#CC1OC(=O)OC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1OC(=O)OC1*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C#N,-0.02977,0.19769
11066,C#CC1S(=O)(=O)OC(c2cccs2)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C#C,*c1cccs1,-0.02978,0.14643
11067,C#CCOC(=O)C(=O)OC,*COC(*)=O,*C(=O)OC,*C#C,-0.02978,0.16086
11068,O=C=NC1OS(=O)OC1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C1OS(=O)OC1*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*N=C=O,-0.0298,0.17627
11069,COC(=O)C=CCOC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(=O)OC*,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C=CC(=O)OC,-0.02982,0.16352
11070,C=CC1S(=O)(=O)OC(OC(C)=O)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*OC(C)=O,-0.02982,0.16996
11071,O=C1CC(c2cccs2)C(Cl)C(=O)O1,*C1CC(=O)OC(=O)C1*,*Cl,*c1cccs1,-0.02983,0.14263
11072,O=C1OC(=O)C(Cl)C1Cl,*C1C(=O)OC(=O)C1*,*Cl,*Cl,-0.02983,0.18037
11073,COC(=O)C=CC1CS(=O)OCC1F,*C1COS(=O)CC1*,*C=CC(=O)OC,*F,-0.02984,0.14743
11074,COC(=O)C=CC1CCOS(=O)C1Cl,*C1CCOS(=O)C1*,*Cl,*C=CC(=O)OC,-0.02984,0.14827
11075,COC(=O)C=CC1CC(Br)OC1=O,*C1CC(*)C(=O)O1,*C=CC(=O)OC,*Br,-0.02985,0.15897
11076,CC(=O)NC1CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*NC(C)=O,-0.02985,0.16253
11077,O=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)F,*COC(*)=O,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C(F)(F)F,-0.02985,0.19174
11078,N#CC1OC(=O)C(c2ccccc2)OC1=O,*C1OC(=O)C(*)OC1=O,*C#N,*c1ccccc1,-0.02986,0.15596
11079,O=C=NC1CC(=O)OC(=O)C1C(F)(F)F,*C1CC(=O)OC(=O)C1*,*C(F)(F)F,*N=C=O,-0.02987,0.1776
11080,O=C=NC1OC(=O)C(C(F)(F)F)OC1=O,*C1OC(=O)C(*)OC1=O,*N=C=O,*C(F)(F)F,-0.0299,0.18086
11081,CC1OS(=O)(=O)C(C#N)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C#N,*C,-0.0299,0.19515
11082,C1OS(=O)OC1C=CC(=O)OC,*C1OS(=O)OC1*,*,*C=CC(=O)OC,-0.02991,0.16148
11083,CC(=O)NC1CC(C#N)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*C#N,*NC(C)=O,-0.02991,0.16602
11084,C=CCC1C(=O)OC(=O)C1Br,*C1C(=O)OC(=O)C1*,*CC=C,*Br,-0.02992,0.1569
11085,N#CC1CC(Cl)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*Cl,*C#N,-0.02992,0.1799
11086,CC(=O)NC1OC(=O)C(Cl)OC1=O,*C1OC(=O)C(*)OC1=O,*Cl,*NC(C)=O,-0.02994,0.16765
11087,CCCC1CCC(C=CC(=O)OC)S(=O)O1,*C1CCC(*)S(=O)O1,*C=CC(=O)OC,*CCC,-0.02995,0.13869
11088,C#CC1CC(C=CC(=O)OC)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*C#C,*C=CC(=O)OC,-0.02995,0.16204
11089,O=S1(=O)OC(c2cccs2)OS(=O)(=O)C1F,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*F,*c1cccs1,-0.02996,0.14803
11090,O=C1OC(c2cccs2)C(=O)OC1Cl,*C1OC(=O)C(*)OC1=O,*Cl,*c1cccs1,-0.02997,0.13872
11091,COC(=O)C1COC(=O)C1C=CC(=O)OC,*C1COC(=O)C1*,*C=CC(=O)OC,*C(=O)OC,-0.02998,0.1544
11092,C=CC1C(=O)OC(=O)C1C#N,*C1C(=O)OC(=O)C1*,*C=C,*C#N,-0.02999,0.16782
11093,COC(=O)C=CC1C(=O)OCC1OC(=O)OC,*C1COC(=O)C1*,*C=CC(=O)OC,*OC(=O)OC,-0.03,0.15995
11094,N#CC1CC(N=C=O)OS(=O)(=O)C1,*C1CC(*)OS(=O)(=O)C1,*N=C=O,*C#N,-0.03001,0.17315
11095,N#CC1OS(=O)(=O)C(F)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*F,*C#N,-0.03001,0.20336
11096,C=CC1OC(=O)C(C#N)OC1=O,*C1OC(=O)C(*)OC1=O,*C=C,*C#N,-0.03002,0.17078
11097,COC(=O)C=CC1COS(=O)(=O)CC1[Si](C)(C)C,*C1COS(=O)(=O)CC1*,*C=CC(=O)OC,*[Si](C)(C)C,-0.03004,0.15401
11098,CC1CS(=O)(=O)OCC1C=CC(=O)OC,*C1COS(=O)(=O)CC1*,*C=CC(=O)OC,*C,-0.03004,0.16005
11099,C#CC(=O)OCCl,*COC(*)=O,*C#C,*Cl,-0.03004,0.17312
11100,O=S1(=O)OC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OS(=O)(=O)C1Cl,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*Cl,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.03004,0.19485
11101,N#CC1C(=O)OC(=O)C1c1ccccc1,*C1C(=O)OC(=O)C1*,*C#N,*c1ccccc1,-0.03005,0.15188
11102,CC(=O)OC1CC(N=C=O)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*OC(C)=O,*N=C=O,-0.03007,0.1701
11103,C1OS(=O)(=O)C(C=C)S(=O)(=O)O1,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C=C,*,-0.03009,0.16963
11104,COC(=O)C1OC(=O)CC1C=CC(=O)OC,*C1CC(=O)OC1*,*C=CC(=O)OC,*C(=O)OC,-0.03012,0.15866
11105,C#CC1CC(C=CC(=O)OC)COS1(=O)=O,*C1COS(=O)(=O)C(*)C1,*C=CC(=O)OC,*C#C,-0.03012,0.15938
11106,O=C1OC(=O)C(c2cccs2)C1Br,*C1C(=O)OC(=O)C1*,*Br,*c1cccs1,-0.03014,0.141
11107,COC(=O)C1COS(=O)C(C=CC(=O)OC)C1,*C1COS(=O)C(*)C1,*C=CC(=O)OC,*C(=O)OC,-0.03017,0.14081
11108,COC(=O)C=CC1COS(=O)C(C(F)(F)F)C1,*C1COS(=O)C(*)C1,*C(F)(F)F,*C=CC(=O)OC,-0.03018,0.15284
11109,COC(=O)C=CC1CC(C(F)(F)F)OC1=O,*C1CC(*)C(=O)O1,*C=CC(=O)OC,*C(F)(F)F,-0.03021,0.15972
11110,C=CCC1OS(=O)(=O)CCC1C=CC(=O)OC,*C1CCS(=O)(=O)OC1*,*CC=C,*C=CC(=O)OC,-0.03022,0.14829
11111,N#CC1S(=O)(=O)OC(c2ccccc2)OS1(=O)=O,*C1OS(=O)(=O)C(*)S(=O)(=O)O1,*C#N,*c1ccccc1,-0.03023,0.15512
11112,COC(=O)C=CC1CC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O1,*C1CC(*)C(=O)O1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*C=CC(=O)OC,-0.03023,0.16265
11113,COC(=O)OC1CC(N=C=O)C(=O)OC1=O,*C1CC(*)C(=O)OC1=O,*OC(=O)OC,*N=C=O,-0.03023,0.17042
