No,SMILES,Skeletons,FunctionalGroups1,FunctionalGroups2,LUMOs,Chemical_Hardness
216,COC(=O)C(=O)OCN=C=O,*COC(*)=O,*C(=O)OC,*N=C=O,-0.03888 ,0.16240 
217,COC(=O)C(=O)OCF,*COC(*)=O,*C(=O)OC,*F,-0.03791 ,0.16436 
218,COC(=O)C(=O)OCCl,*COC(*)=O,*C(=O)OC,*Cl,-0.03981 ,0.16303 
219,COC(=O)C(=O)OCBr,*COC(*)=O,*C(=O)OC,*Br,-0.03761 ,0.15810 
220,COC(=O)C(=O)OCc1ccccc1,*COC(*)=O,*C(=O)OC,*c1ccccc1,-0.02294 ,0.14573 
221,COC(=O)C(=O)OCc1cccs1,*COC(*)=O,*C(=O)OC,*c1cccs1,-0.02557 ,0.13729 
222,COC(=O)C(=O)OCC(F)(F)F,*COC(*)=O,*C(=O)OC,*C(F)(F)F,-0.03906 ,0.16562 
223,COC(=O)C(=O)OC[Si](C)(C)C,*COC(*)=O,*C(=O)OC,*[Si](C)(C)C,-0.01614 ,0.16232 
224,CCCCOC(=O)C(=O)OC,*COC(*)=O,*C(=O)OC,*CCC,-0.02214 ,0.16506 
225,COC(=O)C(=O)OCNC(C)=O,*COC(*)=O,*C(=O)OC,*NC(C)=O,-0.02385 ,0.15978 
226,C#CCOC(=O)C(=O)OC,*COC(*)=O,*C(=O)OC,*C#C,-0.02978 ,0.16086 
227,COC(=O)C(=O)OCC=CC(=O)OC,*COC(*)=O,*C(=O)OC,*C=CC(=O)OC,-0.03163 ,0.15668 
228,COC(=O)C#N,*COC(*)=O,*C#N,*,-0.03814 ,0.18660 
229,N#CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(*)=O,*C#N,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.05621 ,0.18614 
230,C=CCOC(=O)C#N,*COC(*)=O,*C#N,*C=C,-0.03678 ,0.16011 
231,CCOC(=O)C#N,*COC(*)=O,*C#N,*C,-0.03511 ,0.18603 
232,C=CCCOC(=O)C#N,*COC(*)=O,*C#N,*CC=C,-0.03728 ,0.15183 
233,CC(=O)OCOC(=O)C#N,*COC(*)=O,*C#N,*OC(C)=O,-0.04873 ,0.16703 
234,COCOC(=O)C#N,*COC(*)=O,*C#N,*OC,-0.04104 ,0.16889 
235,COCOCOC(=O)C#N,*COC(*)=O,*C#N,*OCOC,-0.04314 ,0.16350 
236,COC(=O)OCOC(=O)C#N,*COC(*)=O,*C#N,*OC(=O)OC,-0.04795 ,0.17873 
237,COC(=O)COC(=O)C#N,*COC(*)=O,*C#N,*C(=O)OC,-0.03901 ,0.17385 
238,N#CCOC(=O)C#N,*COC(*)=O,*C#N,*C#N,-0.05882 ,0.18431 
239,N#CC(=O)OCN=C=O,*COC(*)=O,*C#N,*N=C=O,-0.05152 ,0.16916 
240,N#CC(=O)OCF,*COC(*)=O,*C#N,*F,-0.05374 ,0.18550 
241,N#CC(=O)OCCl,*COC(*)=O,*C#N,*Cl,-0.05529 ,0.16922 
242,N#CC(=O)OCBr,*COC(*)=O,*C#N,*Br,-0.05237 ,0.15828 
243,N#CC(=O)OCc1ccccc1,*COC(*)=O,*C#N,*c1ccccc1,-0.03533 ,0.14646 
244,N#CC(=O)OCc1cccs1,*COC(*)=O,*C#N,*c1cccs1,-0.03756 ,0.13808 
245,N#CC(=O)OCC(F)(F)F,*COC(*)=O,*C#N,*C(F)(F)F,-0.05504 ,0.18674 
246,C[Si](C)(C)COC(=O)C#N,*COC(*)=O,*C#N,*[Si](C)(C)C,-0.03183 ,0.16343 
247,CCCCOC(=O)C#N,*COC(*)=O,*C#N,*CCC,-0.03385 ,0.18501 
248,CC(=O)NCOC(=O)C#N,*COC(*)=O,*C#N,*NC(C)=O,-0.03675 ,0.16115 
249,C#CCOC(=O)C#N,*COC(*)=O,*C#N,*C#C,-0.04142 ,0.16154 
250,COC(=O)C=CCOC(=O)C#N,*COC(*)=O,*C#N,*C=CC(=O)OC,-0.04186 ,0.16182 
251,COC(=O)N=C=O,*COC(*)=O,*N=C=O,*,-0.00549 ,0.18785 
252,O=C=NC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(*)=O,*N=C=O,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.01242 ,0.19414 
253,C=CCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*C=C,-0.00445 ,0.17106 
254,CCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*C,-0.00550 ,0.18620 
255,C=CCCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*CC=C,-0.00448 ,0.16411 
256,CC(=O)OCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*OC(C)=O,-0.00797 ,0.18496 
257,COCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*OC,-0.00727 ,0.18374 
258,COCOCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*OCOC,-0.00934 ,0.17234 
259,COC(=O)OCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*OC(=O)OC,-0.00832 ,0.19118 
260,COC(=O)COC(=O)N=C=O,*COC(*)=O,*N=C=O,*C(=O)OC,-0.00894 ,0.18527 
261,N#CCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*C#N,-0.01623 ,0.19341 
262,O=C=NCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*N=C=O,-0.01303 ,0.17741 
263,O=C=NC(=O)OCF,*COC(*)=O,*N=C=O,*F,-0.00814 ,0.19352 
264,O=C=NC(=O)OCCl,*COC(*)=O,*N=C=O,*Cl,-0.00919 ,0.18715 
265,O=C=NC(=O)OCBr,*COC(*)=O,*N=C=O,*Br,-0.01106 ,0.17337 
266,O=C=NC(=O)OCc1ccccc1,*COC(*)=O,*N=C=O,*c1ccccc1,-0.00830 ,0.15645 
267,O=C=NC(=O)OCc1cccs1,*COC(*)=O,*N=C=O,*c1cccs1,-0.00886 ,0.14846 
268,O=C=NC(=O)OCC(F)(F)F,*COC(*)=O,*N=C=O,*C(F)(F)F,-0.01122 ,0.19412 
269,C[Si](C)(C)COC(=O)N=C=O,*COC(*)=O,*N=C=O,*[Si](C)(C)C,-0.01109 ,0.16714 
270,CCCCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*CCC,-0.00466 ,0.18576 
271,CC(=O)NCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*NC(C)=O,-0.01705 ,0.16649 
272,C#CCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*C#C,-0.00702 ,0.17420 
273,COC(=O)C=CCOC(=O)N=C=O,*COC(*)=O,*N=C=O,*C=CC(=O)OC,-0.02860 ,0.16103 
274,COC(=O)F,*COC(*)=O,*F,*,-0.00576 ,0.20345 
275,O=C(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(*)=O,*F,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.00845 ,0.21061 
276,C=CCOC(=O)F,*COC(*)=O,*F,*C=C,-0.00515 ,0.17407 
277,CCOC(=O)F,*COC(*)=O,*F,*C,-0.00554 ,0.19891 
278,C=CCCOC(=O)F,*COC(*)=O,*F,*CC=C,-0.00695 ,0.16405 
279,CC(=O)OCOC(=O)F,*COC(*)=O,*F,*OC(C)=O,-0.00746 ,0.18572 
280,COCOC(=O)F,*COC(*)=O,*F,*OC,-0.00704 ,0.18835 
281,COCOCOC(=O)F,*COC(*)=O,*F,*OCOC,-0.00887 ,0.17483 
282,COC(=O)OCOC(=O)F,*COC(*)=O,*F,*OC(=O)OC,-0.00702 ,0.19748 
283,COC(=O)COC(=O)F,*COC(*)=O,*F,*C(=O)OC,-0.01185 ,0.18623 
284,N#CCOC(=O)F,*COC(*)=O,*F,*C#N,-0.01744 ,0.20459 
285,O=C=NCOC(=O)F,*COC(*)=O,*F,*N=C=O,-0.01360 ,0.18654 
286,O=C(F)OCF,*COC(*)=O,*F,*F,-0.00678 ,0.21129 
287,O=C(F)OCCl,*COC(*)=O,*F,*Cl,-0.00784 ,0.19203 
288,O=C(F)OCBr,*COC(*)=O,*F,*Br,-0.01498 ,0.17272 
289,O=C(F)OCc1ccccc1,*COC(*)=O,*F,*c1ccccc1,-0.00902 ,0.15645 
290,O=C(F)OCc1cccs1,*COC(*)=O,*F,*c1cccs1,-0.01260 ,0.14903 
291,O=C(F)OCC(F)(F)F,*COC(*)=O,*F,*C(F)(F)F,-0.00931 ,0.21272 
292,C[Si](C)(C)COC(=O)F,*COC(*)=O,*F,*[Si](C)(C)C,-0.01175 ,0.17074 
293,CCCCOC(=O)F,*COC(*)=O,*F,*CCC,-0.00538 ,0.19272 
294,CC(=O)NCOC(=O)F,*COC(*)=O,*F,*NC(C)=O,-0.01250 ,0.17093 
295,C#CCOC(=O)F,*COC(*)=O,*F,*C#C,-0.00655 ,0.17678 
296,COC(=O)C=CCOC(=O)F,*COC(*)=O,*F,*C=CC(=O)OC,-0.03444 ,0.16388 
297,COC(=O)Cl,*COC(*)=O,*Cl,*,-0.00558 ,0.18921 
298,O=C(Cl)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(*)=O,*Cl,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.00825 ,0.19673 
299,C=CCOC(=O)Cl,*COC(*)=O,*Cl,*C=C,-0.00492 ,0.17342 
300,CCOC(=O)Cl,*COC(*)=O,*Cl,*C,-0.00567 ,0.18731 
301,C=CCCOC(=O)Cl,*COC(*)=O,*Cl,*CC=C,-0.00570 ,0.16669 
302,CC(=O)OCOC(=O)Cl,*COC(*)=O,*Cl,*OC(C)=O,-0.00777 ,0.18634 
303,COCOC(=O)Cl,*COC(*)=O,*Cl,*OC,-0.00639 ,0.18598 
304,COCOCOC(=O)Cl,*COC(*)=O,*Cl,*OCOC,-0.00849 ,0.17471 
305,COC(=O)OCOC(=O)Cl,*COC(*)=O,*Cl,*OC(=O)OC,-0.00630 ,0.19179 
306,COC(=O)COC(=O)Cl,*COC(*)=O,*Cl,*C(=O)OC,-0.01118 ,0.18520 
307,N#CCOC(=O)Cl,*COC(*)=O,*Cl,*C#N,-0.01551 ,0.19410 
308,O=C=NCOC(=O)Cl,*COC(*)=O,*Cl,*N=C=O,-0.01274 ,0.18525 
309,O=C(Cl)OCF,*COC(*)=O,*Cl,*F,-0.00597 ,0.19592 
310,O=C(Cl)OCCl,*COC(*)=O,*Cl,*Cl,-0.00805 ,0.18919 
311,O=C(Cl)OCBr,*COC(*)=O,*Cl,*Br,-0.01609 ,0.17115 
312,O=C(Cl)OCc1ccccc1,*COC(*)=O,*Cl,*c1ccccc1,-0.00997 ,0.15717 
313,O=C(Cl)OCc1cccs1,*COC(*)=O,*Cl,*c1cccs1,-0.01067 ,0.14809 
314,O=C(Cl)OCC(F)(F)F,*COC(*)=O,*Cl,*C(F)(F)F,-0.00746 ,0.19630 
315,C[Si](C)(C)COC(=O)Cl,*COC(*)=O,*Cl,*[Si](C)(C)C,-0.01158 ,0.17031 
316,CCCCOC(=O)Cl,*COC(*)=O,*Cl,*CCC,-0.00561 ,0.18631 
317,CC(=O)NCOC(=O)Cl,*COC(*)=O,*Cl,*NC(C)=O,-0.01892 ,0.16774 
318,C#CCOC(=O)Cl,*COC(*)=O,*Cl,*C#C,-0.00679 ,0.17684 
319,COC(=O)C=CCOC(=O)Cl,*COC(*)=O,*Cl,*C=CC(=O)OC,-0.02967 ,0.16210 
320,COC(=O)Br,*COC(*)=O,*Br,*,-0.00570 ,0.17625 
321,O=C(Br)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(*)=O,*Br,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.00938 ,0.18189 
322,C=CCOC(=O)Br,*COC(*)=O,*Br,*C=C,-0.00748 ,0.16662 
323,CCOC(=O)Br,*COC(*)=O,*Br,*C,-0.00579 ,0.17454 
324,C=CCCOC(=O)Br,*COC(*)=O,*Br,*CC=C,-0.00467 ,0.16408 
325,CC(=O)OCOC(=O)Br,*COC(*)=O,*Br,*OC(C)=O,-0.00925 ,0.17610 
326,COCOC(=O)Br,*COC(*)=O,*Br,*OC,-0.00713 ,0.17593 
327,COCOCOC(=O)Br,*COC(*)=O,*Br,*OCOC,-0.00890 ,0.17421 
328,COC(=O)OCOC(=O)Br,*COC(*)=O,*Br,*OC(=O)OC,-0.00690 ,0.17789 
329,COC(=O)COC(=O)Br,*COC(*)=O,*Br,*C(=O)OC,-0.01140 ,0.17495 
330,N#CCOC(=O)Br,*COC(*)=O,*Br,*C#N,-0.01917 ,0.17934 
331,O=C=NCOC(=O)Br,*COC(*)=O,*Br,*N=C=O,-0.01259 ,0.17951 
332,O=C(Br)OCF,*COC(*)=O,*Br,*F,-0.00450 ,0.18233 
333,O=C(Br)OCCl,*COC(*)=O,*Br,*Cl,-0.00823 ,0.18089 
334,O=C(Br)OCBr,*COC(*)=O,*Br,*Br,-0.01000 ,0.17651 
335,O=C(Br)OCc1ccccc1,*COC(*)=O,*Br,*c1ccccc1,-0.00993 ,0.15559 
336,O=C(Br)OCc1cccs1,*COC(*)=O,*Br,*c1cccs1,-0.01262 ,0.14720 
337,O=C(Br)OCC(F)(F)F,*COC(*)=O,*Br,*C(F)(F)F,-0.01035 ,0.18184 
338,C[Si](C)(C)COC(=O)Br,*COC(*)=O,*Br,*[Si](C)(C)C,-0.01181 ,0.16892 
339,CCCCOC(=O)Br,*COC(*)=O,*Br,*CCC,-0.00678 ,0.17394 
340,CC(=O)NCOC(=O)Br,*COC(*)=O,*Br,*NC(C)=O,-0.01905 ,0.16757 
341,C#CCOC(=O)Br,*COC(*)=O,*Br,*C#C,-0.00657 ,0.17551 
342,COC(=O)C=CCOC(=O)Br,*COC(*)=O,*Br,*C=CC(=O)OC,-0.03608 ,0.16127 
343,COC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*,-0.02200 ,0.14881 
344,O=C(c1ccccc1)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(*)=O,*c1ccccc1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.03616 ,0.14648 
345,C=CCOC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*C=C,-0.02393 ,0.14850 
346,CCOC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*C,-0.02076 ,0.14893 
347,C=CCCOC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*CC=C,-0.02014 ,0.14829 
348,CC(=O)OCOC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*OC(C)=O,-0.02604 ,0.14795 
349,COCOC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*OC,-0.02487 ,0.14850 
350,COCOCOC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*OCOC,-0.02620 ,0.14769 
351,COC(=O)OCOC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*OC(=O)OC,-0.03062 ,0.14699 
352,COC(=O)COC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*C(=O)OC,-0.02341 ,0.14788 
353,N#CCOC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*C#N,-0.03703 ,0.14662 
354,O=C=NCOC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*N=C=O,-0.03410 ,0.14710 
355,O=C(c1ccccc1)OCF,*COC(*)=O,*c1ccccc1,*F,-0.03197 ,0.14724 
356,O=C(c1ccccc1)OCCl,*COC(*)=O,*c1ccccc1,*Cl,-0.03263 ,0.14711 
357,O=C(c1ccccc1)OCBr,*COC(*)=O,*c1ccccc1,*Br,-0.03291 ,0.14705 
358,O=C(c1ccccc1)OCc1ccccc1,*COC(*)=O,*c1ccccc1,*c1ccccc1,-0.02161 ,0.14368 
359,O=C(c1ccccc1)OCc1cccs1,*COC(*)=O,*c1ccccc1,*c1cccs1,-0.02347 ,0.13739 
360,O=C(c1ccccc1)OCC(F)(F)F,*COC(*)=O,*c1ccccc1,*C(F)(F)F,-0.03432 ,0.14672 
361,C[Si](C)(C)COC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*[Si](C)(C)C,-0.02010 ,0.14918 
362,CCCCOC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*CCC,-0.02076 ,0.14875 
363,CC(=O)NCOC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*NC(C)=O,-0.02332 ,0.14848 
364,C#CCOC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*C#C,-0.02639 ,0.14800 
365,COC(=O)C=CCOC(=O)c1ccccc1,*COC(*)=O,*c1ccccc1,*C=CC(=O)OC,-0.02617 ,0.14809 
366,COC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*,-0.02763 ,0.14000 
367,O=C(c1cccs1)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(*)=O,*c1cccs1,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.04108 ,0.13855 
368,C=CCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*C=C,-0.02832 ,0.13976 
369,CCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*C,-0.02629 ,0.14004 
370,C=CCCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*CC=C,-0.02787 ,0.13968 
371,CC(=O)OCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*OC(C)=O,-0.03462 ,0.13928 
372,COCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*OC,-0.02888 ,0.13948 
373,COCOCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*OCOC,-0.03149 ,0.13935 
374,COC(=O)OCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*OC(=O)OC,-0.03626 ,0.13874 
375,COC(=O)COC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*C(=O)OC,-0.02886 ,0.13931 
376,N#CCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*C#N,-0.04283 ,0.13857 
377,O=C=NCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*N=C=O,-0.04001 ,0.13848 
378,O=C(c1cccs1)OCF,*COC(*)=O,*c1cccs1,*F,-0.03847 ,0.13855 
379,O=C(c1cccs1)OCCl,*COC(*)=O,*c1cccs1,*Cl,-0.03792 ,0.13887 
380,O=C(c1cccs1)OCBr,*COC(*)=O,*c1cccs1,*Br,-0.03819 ,0.13881 
381,O=C(c1cccs1)OCc1ccccc1,*COC(*)=O,*c1cccs1,*c1ccccc1,-0.02711 ,0.13917 
382,O=C(c1cccs1)OCc1cccs1,*COC(*)=O,*c1cccs1,*c1cccs1,-0.02905 ,0.13500 
383,O=C(c1cccs1)OCC(F)(F)F,*COC(*)=O,*c1cccs1,*C(F)(F)F,-0.03976 ,0.13871 
384,C[Si](C)(C)COC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*[Si](C)(C)C,-0.02559 ,0.14018 
385,CCCCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*CCC,-0.02661 ,0.13987 
386,CC(=O)NCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*NC(C)=O,-0.03487 ,0.13883 
387,C#CCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*C#C,-0.03056 ,0.13957 
388,COC(=O)C=CCOC(=O)c1cccs1,*COC(*)=O,*c1cccs1,*C=CC(=O)OC,-0.03380 ,0.13916 
389,COC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*,-0.00708 ,0.19679 
390,O=C(C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.01985 ,0.20081 
391,C=CCOC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*C=C,-0.00593 ,0.17358 
392,CCOC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*C,-0.00759 ,0.19379 
393,C=CCCOC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*CC=C,-0.00556 ,0.16631 
394,CC(=O)OCOC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*OC(C)=O,-0.00978 ,0.18654 
395,COCOC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*OC,-0.00713 ,0.18617 
396,COCOCOC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*OCOC,-0.00836 ,0.17492 
397,COC(=O)OCOC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*OC(=O)OC,-0.00899 ,0.19610 
398,COC(=O)COC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*C(=O)OC,-0.00970 ,0.18756 
399,N#CCOC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*C#N,-0.02291 ,0.19894 
400,O=C=NCOC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*N=C=O,-0.01563 ,0.18025 
401,O=C(C(F)(F)F)OCF,*COC(*)=O,*C(F)(F)F,*F,-0.01648 ,0.19855 
402,O=C(C(F)(F)F)OCCl,*COC(*)=O,*C(F)(F)F,*Cl,-0.01463 ,0.18901 
403,O=C(C(F)(F)F)OCBr,*COC(*)=O,*C(F)(F)F,*Br,-0.02681 ,0.16730 
404,O=C(C(F)(F)F)OCc1ccccc1,*COC(*)=O,*C(F)(F)F,*c1ccccc1,-0.00978 ,0.15775 
405,O=C(C(F)(F)F)OCc1cccs1,*COC(*)=O,*C(F)(F)F,*c1cccs1,-0.01254 ,0.14841 
406,O=C(C(F)(F)F)OCC(F)(F)F,*COC(*)=O,*C(F)(F)F,*C(F)(F)F,-0.01704 ,0.20079 
407,C[Si](C)(C)COC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*[Si](C)(C)C,-0.01365 ,0.17812 
408,CCCCOC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*CCC,-0.00738 ,0.19068 
409,CC(=O)NCOC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*NC(C)=O,-0.01987 ,0.16786 
410,C#CCOC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*C#C,-0.00728 ,0.17766 
411,COC(=O)C=CCOC(=O)C(F)(F)F,*COC(*)=O,*C(F)(F)F,*C=CC(=O)OC,-0.02603 ,0.16397 
412,COC(=O)[Si](C)(C)C,*COC(*)=O,*[Si](C)(C)C,*,-0.00738 ,0.15822 
413,C[Si](C)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(*)=O,*[Si](C)(C)C,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.01189 ,0.16603 
414,C=CCOC(=O)[Si](C)(C)C,*COC(*)=O,*[Si](C)(C)C,*C=C,-0.00709 ,0.15644 
415,CCOC(=O)[Si](C)(C)C,*COC(*)=O,*[Si](C)(C)C,*C,-0.00709 ,0.15683 
416,C=CCCOC(=O)[Si](C)(C)C,*COC(*)=O,*[Si](C)(C)C,*CC=C,-0.00814 ,0.15622 
417,CC(=O)OCOC(=O)[Si](C)(C)C,*COC(*)=O,*[Si](C)(C)C,*OC(C)=O,-0.01041 ,0.16168 
418,COCOC(=O)[Si](C)(C)C,*COC(*)=O,*[Si](C)(C)C,*OC,-0.00628 ,0.15998 
419,COCOCOC(=O)[Si](C)(C)C,*COC(*)=O,*[Si](C)(C)C,*OCOC,-0.00759 ,0.15898 
420,COC(=O)OCOC(=O)[Si](C)(C)C,*COC(*)=O,*[Si](C)(C)C,*OC(=O)OC,-0.00865 ,0.16275 
421,COC(=O)COC(=O)[Si](C)(C)C,*COC(*)=O,*[Si](C)(C)C,*C(=O)OC,-0.00658 ,0.16012 
422,C[Si](C)(C)C(=O)OCC#N,*COC(*)=O,*[Si](C)(C)C,*C#N,-0.01350 ,0.16561 
423,C[Si](C)(C)C(=O)OCN=C=O,*COC(*)=O,*[Si](C)(C)C,*N=C=O,-0.01191 ,0.16180 
424,C[Si](C)(C)C(=O)OCF,*COC(*)=O,*[Si](C)(C)C,*F,-0.00962 ,0.16325 
425,C[Si](C)(C)C(=O)OCCl,*COC(*)=O,*[Si](C)(C)C,*Cl,-0.00997 ,0.16251 
426,C[Si](C)(C)C(=O)OCBr,*COC(*)=O,*[Si](C)(C)C,*Br,-0.01042 ,0.16061 
427,C[Si](C)(C)C(=O)OCc1ccccc1,*COC(*)=O,*[Si](C)(C)C,*c1ccccc1,-0.00792 ,0.14753 
428,C[Si](C)(C)C(=O)OCc1cccs1,*COC(*)=O,*[Si](C)(C)C,*c1cccs1,-0.00732 ,0.14181 
429,C[Si](C)(C)C(=O)OCC(F)(F)F,*COC(*)=O,*[Si](C)(C)C,*C(F)(F)F,-0.01100 ,0.16564 
430,C[Si](C)(C)COC(=O)[Si](C)(C)C,*COC(*)=O,*[Si](C)(C)C,*[Si](C)(C)C,-0.00961 ,0.15536 
431,CCCCOC(=O)[Si](C)(C)C,*COC(*)=O,*[Si](C)(C)C,*CCC,-0.00687 ,0.15667 
432,CC(=O)NCOC(=O)[Si](C)(C)C,*COC(*)=O,*[Si](C)(C)C,*NC(C)=O,-0.01523 ,0.15067 
433,C#CCOC(=O)[Si](C)(C)C,*COC(*)=O,*[Si](C)(C)C,*C#C,-0.00811 ,0.15844 
434,COC(=O)C=CCOC(=O)[Si](C)(C)C,*COC(*)=O,*[Si](C)(C)C,*C=CC(=O)OC,-0.01632 ,0.15573 
435,COC(=O)CCC,*COC(*)=O,*CCC,*,-0.00238 ,0.17402 
436,CCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,*COC(*)=O,*CCC,*C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.00819 ,0.18415 
437,C=CCOC(=O)CCC,*COC(*)=O,*CCC,*C=C,-0.00354 ,0.16509 
438,CCOC(=O)CCC,*COC(*)=O,*CCC,*C,-0.00244 ,0.17245 
439,C=CCCOC(=O)CCC,*COC(*)=O,*CCC,*CC=C,-0.00341 ,0.16006 
440,CCCC(=O)OCOC(C)=O,*COC(*)=O,*CCC,*OC(C)=O,-0.00643 ,0.17816 
441,CCCC(=O)OCOC,*COC(*)=O,*CCC,*OC,-0.00620 ,0.17185 
442,CCCC(=O)OCOCOC,*COC(*)=O,*CCC,*OCOC,-0.00661 ,0.17311 
443,CCCC(=O)OCOC(=O)OC,*COC(*)=O,*CCC,*OC(=O)OC,-0.00409 ,0.17873 
444,CCCC(=O)OCC(=O)OC,*COC(*)=O,*CCC,*C(=O)OC,-0.00762 ,0.17674 
445,CCCC(=O)OCC#N,*COC(*)=O,*CCC,*C#N,-0.01146 ,0.18320 
446,CCCC(=O)OCN=C=O,*COC(*)=O,*CCC,*N=C=O,-0.00828 ,0.17488 
447,CCCC(=O)OCF,*COC(*)=O,*CCC,*F,-0.00611 ,0.18204 
448,CCCC(=O)OCCl,*COC(*)=O,*CCC,*Cl,-0.00676 ,0.17935 
449,CCCC(=O)OCBr,*COC(*)=O,*CCC,*Br,-0.00762 ,0.16983 
450,CCCC(=O)OCc1ccccc1,*COC(*)=O,*CCC,*c1ccccc1,-0.00458 ,0.15196 
451,CCCC(=O)OCc1cccs1,*COC(*)=O,*CCC,*c1cccs1,-0.00479 ,0.14581 
452,CCCC(=O)OCC(F)(F)F,*COC(*)=O,*CCC,*C(F)(F)F,-0.00664 ,0.18128 
453,CCCC(=O)OC[Si](C)(C)C,*COC(*)=O,*CCC,*[Si](C)(C)C,-0.00785 ,0.16115 
